OrderID,ContactName,ContactPhone,ContactEmail,FulfillmentType,OrderDateTime,OrderStatus,SubtotalAmount,VoucherDiscountAmount,MyKasihSubsidyTotal,GrandTotal,PaymentMethod,PaymentStatus,PaymentDateTime,CustomerID,BranchID,VoucherID,StaffID
O00136,,,,PICKUP,2024-03-29 12:22:43,COMPLETED,307.68,0.0,0.0,307.68,CARD,PAID,2024-03-29 12:23:47,C0005,B010,,
O00142,,,,WALK_IN,2024-03-29 17:28:30,COMPLETED,38.99,0.0,0.0,38.99,ONLINE_BANKING,PAID,2024-03-29 17:29:00,C0010,B007,,S0079
O00122,Guest User,+60107883476,guest122@example.test,PICKUP,2024-03-29 18:19:35,COMPLETED,69.48,0.0,0.0,69.48,CASH,PAID,2024-03-29 18:24:10,,B002,,
O00115,,,,WALK_IN,2024-03-30 12:12:22,COMPLETED,134.76,0.0,100.0,34.76,E_WALLET,PAID,2024-03-30 12:13:16,C0001,B008,,
O00158,,,,WALK_IN,2024-03-30 20:59:44,COMPLETED,52.89,0.0,0.0,52.89,E_WALLET,PAID,2024-03-30 21:00:25,C0001,B007,,S0079
O00118,,,,WALK_IN,2024-03-31 12:14:44,COMPLETED,78.93,0.0,0.0,78.93,CASH,PAID,2024-03-31 12:16:07,C0011,B001,,S0012
O00166,,,,WALK_IN,2024-03-31 13:54:04,COMPLETED,32.7,0.0,0.0,32.7,CASH,PAID,2024-03-31 13:56:51,,B001,,S0012
O00179,Guest User,+60113830637,guest179@example.test,DELIVERY,2024-04-02 12:06:35,COMPLETED,125.78,0.0,0.0,138.34,E_WALLET,PAID,2024-04-02 12:07:31,,B011,,S0110
O00202,Goh Jia Wei,+60124834068,goh.jia.wei.c0002@example.test,DELIVERY,2024-04-03 11:39:20,COMPLETED,154.5,4.0,0.0,164.82,E_WALLET,PAID,2024-04-03 11:39:51,C0002,B002,V006,
O00226,Guest User,+60134458206,guest226@example.test,WALK_IN,2024-04-04 11:49:38,COMPLETED,238.21,0.0,0.0,238.21,CASH,PAID,2024-04-04 11:54:38,,B004,,S0052
O00167,,,,PICKUP,2024-04-04 12:56:14,COMPLETED,87.7,0.0,0.0,87.7,CASH,PAID,2024-04-04 12:56:32,C0005,B002,,
O00208,,,,PICKUP,2024-04-04 14:27:29,COMPLETED,138.23,0.0,0.0,138.23,CARD,PAID,2024-04-04 14:31:30,C0002,B002,,
O00171,,,,WALK_IN,2024-04-04 20:23:45,COMPLETED,87.45,0.0,0.0,87.45,CARD,PAID,2024-04-04 20:25:22,C0003,B007,,S0079
O00195,,,,WALK_IN,2024-04-05 08:23:44,COMPLETED,146.83,0.0,0.0,146.83,E_WALLET,PAID,2024-04-05 08:25:46,C0010,B001,,S0012
O00229,Ho Jia En,+60149827734,ho.jia.en.c0009@example.test,DELIVERY,2024-04-06 12:19:46,COMPLETED,153.46,0.0,100.0,78.36,CARD,PAID,2024-04-06 12:22:52,C0009,B008,,
O00217,,,,WALK_IN,2024-04-06 12:31:45,COMPLETED,285.84,0.0,0.0,285.84,CARD,PAID,2024-04-06 12:34:09,C0012,B010,,S0108
O00230,,,,WALK_IN,2024-04-06 15:35:40,COMPLETED,60.68,0.0,0.0,60.68,E_WALLET,PAID,2024-04-06 15:39:07,C0001,B002,,
O00170,Arif bin Razak,+60102422227,arif.bin.razak.c0011@example.test,DELIVERY,2024-04-06 19:33:57,COMPLETED,154.98,0.0,0.0,161.23,CARD,PAID,2024-04-06 19:37:49,C0011,B004,,
O00222,,,,WALK_IN,2024-04-08 10:26:45,COMPLETED,286.64,0.0,0.0,286.64,CASH,PAID,2024-04-08 10:27:49,C0012,B004,,S0052
O00216,,,,WALK_IN,2024-04-08 12:34:42,COMPLETED,175.18,0.0,0.0,175.18,CASH,PAID,2024-04-08 12:37:13,,B010,,S0108
O00224,,,,WALK_IN,2024-04-08 14:34:05,COMPLETED,155.97,0.0,0.0,155.97,ONLINE_BANKING,PAID,2024-04-08 14:37:47,,B011,,S0110
O00219,,,,WALK_IN,2024-04-08 17:54:03,CANCELLED,281.8,0.0,0.0,281.8,CASH,FAILED,,,B001,,S0012
O00178,,,,WALK_IN,2024-04-09 09:43:53,COMPLETED,140.86,0.0,0.0,140.86,ONLINE_BANKING,PAID,2024-04-09 09:46:19,C0006,B008,,
O00227,,,,WALK_IN,2024-04-09 11:09:04,COMPLETED,111.5,0.0,0.0,111.5,CARD,PAID,2024-04-09 11:12:39,C0009,B008,,
O00223,,,,WALK_IN,2024-04-09 17:57:03,COMPLETED,71.38,0.0,43.24,28.14,E_WALLET,PAID,2024-04-09 17:59:02,C0001,B007,,S0082
O00211,,,,WALK_IN,2024-04-09 18:07:08,COMPLETED,153.57,0.0,0.0,153.57,CASH,PAID,2024-04-09 18:09:23,,B002,,
O00207,,,,WALK_IN,2024-04-12 12:08:48,COMPLETED,365.37,0.0,0.0,365.37,E_WALLET,PAID,2024-04-12 12:10:17,C0004,B010,,S0108
O00200,Zara binti Abdullah,+60179279437,zara.binti.abdullah.c0007@example.test,DELIVERY,2024-04-12 15:08:43,COMPLETED,240.79,0.0,0.0,250.55,CARD,PAID,2024-04-12 15:09:54,C0007,B001,,S0005
O00173,,,,WALK_IN,2024-04-12 18:26:27,COMPLETED,111.42,0.0,0.0,111.42,CASH,PAID,2024-04-12 18:30:39,C0002,B002,,
O00191,Goh Zi Xuan,+60141509829,goh.zi.xuan.c0013@example.test,DELIVERY,2024-04-13 09:39:01,COMPLETED,115.93,0.0,0.0,138.63,ONLINE_BANKING,PAID,2024-04-13 09:42:20,C0013,B007,,
O00196,,,,WALK_IN,2024-04-13 17:02:45,COMPLETED,253.83,0.0,0.0,253.83,CASH,PAID,2024-04-13 17:03:07,C0012,B002,,
O00228,Guest User,+60157968000,guest228@example.test,PICKUP,2024-04-13 17:11:59,CANCELLED,268.2,0.0,0.0,268.2,ONLINE_BANKING,FAILED,,,B008,,
O00206,,,,WALK_IN,2024-04-13 20:51:20,COMPLETED,184.62,0.0,0.0,184.62,CASH,PAID,2024-04-13 20:52:03,,B001,,S0012
O00180,Guest User,+60131053417,guest180@example.test,PICKUP,2024-04-14 12:15:53,COMPLETED,32.76,0.0,0.0,32.76,CARD,PAID,2024-04-14 12:18:01,,B002,,
O00215,,,,WALK_IN,2024-04-14 16:25:00,COMPLETED,115.23,0.0,0.0,115.23,CARD,PAID,2024-04-14 16:28:58,,B001,,S0012
O00188,,,,WALK_IN,2024-04-14 16:32:09,COMPLETED,63.46,0.0,0.0,63.46,CASH,PAID,2024-04-14 16:36:23,C0001,B004,,S0052
O00204,,,,WALK_IN,2024-04-14 19:07:40,COMPLETED,172.48,0.0,0.0,172.48,CASH,PAID,2024-04-14 19:12:23,C0003,B001,,S0012
O00198,,,,WALK_IN,2024-04-15 18:20:59,COMPLETED,244.59,0.0,0.0,244.59,CARD,PAID,2024-04-15 18:24:36,C0013,B004,,S0052
O00218,,,,PICKUP,2024-04-15 18:49:44,COMPLETED,285.38,0.0,0.0,285.38,CASH,PAID,2024-04-15 18:53:07,C0005,B001,,
O00192,,,,WALK_IN,2024-04-16 11:54:27,COMPLETED,133.61,0.0,0.0,133.61,CASH,PAID,2024-04-16 11:59:21,,B007,,S0082
O00189,,,,WALK_IN,2024-04-16 14:52:19,COMPLETED,155.24,0.0,0.0,155.24,CASH,PAID,2024-04-16 14:55:33,C0006,B001,,S0012
O00194,,,,WALK_IN,2024-04-16 18:17:17,COMPLETED,182.03,0.0,0.0,182.03,CARD,PAID,2024-04-16 18:18:13,C0008,B002,,
O00174,,,,PICKUP,2024-04-17 10:36:34,COMPLETED,70.05,0.0,0.0,70.05,CARD,PAID,2024-04-17 10:37:34,C0004,B011,,S0111
O00203,,,,WALK_IN,2024-04-18 09:39:57,COMPLETED,173.08,0.0,0.0,173.08,ONLINE_BANKING,PAID,2024-04-18 09:42:43,,B008,,
O00168,Guest User,+60147906465,guest168@example.test,DELIVERY,2024-04-18 14:12:22,COMPLETED,127.49,0.0,0.0,133.49,CARD,PAID,2024-04-18 14:14:27,,B001,,S0005
O00213,Guest User,+60197850335,guest213@example.test,WALK_IN,2024-04-18 15:36:58,COMPLETED,448.16,0.0,0.0,448.16,CARD,PAID,2024-04-18 15:40:17,,B001,,S0012
O00177,,,,PICKUP,2024-04-18 17:18:36,COMPLETED,172.62,0.0,0.0,172.62,CASH,PAID,2024-04-18 17:21:49,C0012,B010,,S0108
O00190,,,,WALK_IN,2024-04-19 13:55:15,COMPLETED,36.03,0.0,0.0,36.03,CASH,PAID,2024-04-19 13:58:09,C0014,B008,,
O00186,Rafiq bin Jamal,+60191545707,rafiq.bin.jamal.c0005@example.test,DELIVERY,2024-04-19 16:23:22,COMPLETED,73.95,4.0,0.0,79.55,CARD,PAID,2024-04-19 16:27:37,C0005,B001,V006,
O00169,,,,WALK_IN,2024-04-20 10:44:59,COMPLETED,309.73,0.0,0.0,309.73,CASH,PAID,2024-04-20 10:47:02,C0010,B001,,S0012
O00199,,,,WALK_IN,2024-04-20 16:22:40,COMPLETED,300.09,0.0,0.0,300.09,CASH,PAID,2024-04-20 16:27:35,,B002,,
O00201,,,,WALK_IN,2024-04-20 19:36:31,COMPLETED,259.75,0.0,0.0,259.75,CARD,PAID,2024-04-20 19:39:11,C0010,B001,,S0012
O00181,,,,WALK_IN,2024-04-21 14:43:57,COMPLETED,324.96,0.0,0.0,324.96,E_WALLET,PAID,2024-04-21 14:46:00,C0004,B001,,S0012
O00210,,,,WALK_IN,2024-04-21 19:27:06,COMPLETED,109.94,0.0,0.0,109.94,CASH,PAID,2024-04-21 19:30:14,,B001,,S0012
O00183,,,,WALK_IN,2024-04-22 12:47:36,COMPLETED,102.83,0.0,0.0,102.83,CASH,PAID,2024-04-22 12:50:46,,B004,,S0052
O00214,,,,WALK_IN,2024-04-23 12:37:09,COMPLETED,325.91,0.0,0.0,325.91,CASH,PAID,2024-04-23 12:39:59,C0005,B001,,S0012
O00176,Guest User,+60151841968,guest176@example.test,DELIVERY,2024-04-23 17:53:18,COMPLETED,96.41,0.0,0.0,110.57,E_WALLET,PAID,2024-04-23 17:58:17,,B001,,
O00212,Guest User,+60173094267,guest212@example.test,PICKUP,2024-04-24 08:28:45,COMPLETED,274.79,0.0,0.0,274.79,CARD,PAID,2024-04-24 08:32:01,,B004,,S0052
O00232,,,,WALK_IN,2024-04-24 18:00:29,COMPLETED,229.96,0.0,0.0,229.96,CASH,PAID,2024-04-24 18:01:56,,B004,,S0052
O00182,,,,WALK_IN,2024-04-25 15:10:57,COMPLETED,160.66,0.0,0.0,160.66,CASH,PAID,2024-04-25 15:12:57,C0012,B010,,S0108
O00221,,,,WALK_IN,2024-04-25 16:09:53,COMPLETED,104.22,0.0,0.0,104.22,ONLINE_BANKING,PAID,2024-04-25 16:11:01,,B001,,S0012
O00184,,,,WALK_IN,2024-04-25 17:33:56,COMPLETED,71.46,0.0,0.0,71.46,E_WALLET,PAID,2024-04-25 17:38:27,C0010,B002,,
O00172,,,,WALK_IN,2024-04-25 18:11:25,COMPLETED,199.33,0.0,0.0,199.33,CARD,PAID,2024-04-25 18:11:56,C0012,B004,,S0052
O00185,,,,PICKUP,2024-04-25 18:26:43,CANCELLED,101.18,0.0,0.0,101.18,CASH,FAILED,,C0010,B002,,S0029
O00231,Guest User,+60146299647,guest231@example.test,DELIVERY,2024-04-26 16:10:55,COMPLETED,259.3,0.0,0.0,269.6,CARD,PAID,2024-04-26 16:14:37,,B007,,
O00220,,,,PICKUP,2024-04-26 17:37:34,COMPLETED,169.9,0.0,0.0,169.9,CASH,PAID,2024-04-26 17:38:41,C0016,B002,,S0028
O00205,Guest User,+60146594698,guest205@example.test,WALK_IN,2024-04-26 17:48:01,COMPLETED,164.37,0.0,0.0,164.37,CASH,PAID,2024-04-26 17:49:07,,B007,,S0082
O00175,,,,PICKUP,2024-04-27 10:02:27,COMPLETED,148.07,0.0,0.0,148.07,CARD,PAID,2024-04-27 10:02:47,C0009,B002,,S0028
O00209,Guest User,+60143593465,guest209@example.test,DELIVERY,2024-04-27 14:20:31,COMPLETED,120.5,0.0,0.0,135.7,E_WALLET,PAID,2024-04-27 14:23:29,,B008,,
O00197,Guest User,+60128577010,guest197@example.test,PICKUP,2024-04-27 18:52:58,COMPLETED,60.0,0.0,0.0,60.0,CASH,PAID,2024-04-27 18:56:52,,B007,,S0079
O00225,,,,WALK_IN,2024-04-28 19:36:28,COMPLETED,203.99,0.0,0.0,203.99,CASH,PAID,2024-04-28 19:40:43,,B001,,S0012
O00193,,,,WALK_IN,2024-04-28 20:49:45,COMPLETED,127.57,0.0,0.0,127.57,CASH,PAID,2024-04-28 20:51:25,C0001,B002,,
O00187,,,,WALK_IN,2024-04-29 14:54:56,COMPLETED,57.36,0.0,0.0,57.36,CASH,PAID,2024-04-29 14:59:55,C0006,B010,,S0108
O00274,,,,WALK_IN,2024-05-02 10:54:27,COMPLETED,81.39,0.0,0.0,81.39,CARD,PAID,2024-05-02 10:57:15,C0003,B001,,S0013
O00241,,,,WALK_IN,2024-05-02 15:11:30,COMPLETED,18.72,0.0,0.0,18.72,CARD,PAID,2024-05-02 15:15:40,C0016,B008,,
O00269,,,,WALK_IN,2024-05-02 16:05:51,COMPLETED,63.92,0.0,0.0,63.92,CASH,PAID,2024-05-02 16:09:30,,B011,,S0110
O00254,,,,PICKUP,2024-05-02 18:27:13,COMPLETED,91.03,0.0,0.0,91.03,CASH,PAID,2024-05-02 18:30:41,C0018,B004,,S0047
O00262,Guest User,+60155938802,guest262@example.test,WALK_IN,2024-05-03 08:21:00,COMPLETED,123.62,0.0,0.0,123.62,CASH,PAID,2024-05-03 08:23:59,,B007,,S0082
O00234,Divya a/p Nair,+60199554984,divya.a.p.nair.c0001@example.test,DELIVERY,2024-05-03 11:37:11,COMPLETED,145.26,4.0,14.95,143.59,E_WALLET,PAID,2024-05-03 11:41:59,C0001,B001,V006,S0012
O00244,,,,PICKUP,2024-05-03 12:09:36,COMPLETED,143.76,0.0,0.0,143.76,ONLINE_BANKING,PAID,2024-05-03 12:12:04,C0004,B002,,S0028
O00283,,,,WALK_IN,2024-05-03 14:22:42,COMPLETED,154.43,0.0,0.0,154.43,CASH,PAID,2024-05-03 14:24:28,,B001,,S0012
O00264,Guest User,+60101620118,guest264@example.test,DELIVERY,2024-05-03 17:51:04,COMPLETED,530.42,0.0,0.0,550.42,E_WALLET,PAID,2024-05-03 17:55:12,,B001,,
O00282,Guest User,+60146725862,guest282@example.test,DELIVERY,2024-05-04 09:08:54,COMPLETED,153.52,0.0,0.0,169.52,E_WALLET,PAID,2024-05-04 09:10:13,,B001,,
O00257,,,,WALK_IN,2024-05-04 15:47:43,COMPLETED,212.36,0.0,0.0,212.36,CARD,PAID,2024-05-04 15:48:03,C0017,B011,,S0111
O00240,,,,WALK_IN,2024-05-04 16:13:56,COMPLETED,364.43,0.0,0.0,364.43,CASH,PAID,2024-05-04 16:15:40,C0003,B007,,S0082
O00271,,,,WALK_IN,2024-05-04 18:04:02,COMPLETED,63.35,0.0,0.0,63.35,ONLINE_BANKING,PAID,2024-05-04 18:08:30,,B011,,S0110
O00259,,,,WALK_IN,2024-05-04 18:37:35,COMPLETED,218.42,0.0,0.0,218.42,CASH,PAID,2024-05-04 18:41:46,C0016,B007,,S0079
O00272,,,,PICKUP,2024-05-07 17:12:28,COMPLETED,73.31,0.0,36.03,37.28,CASH,PAID,2024-05-07 17:13:16,C0009,B007,,
O00275,,,,WALK_IN,2024-05-10 17:59:10,COMPLETED,44.31,0.0,0.0,44.31,E_WALLET,PAID,2024-05-10 18:02:30,,B008,,
O00250,,,,WALK_IN,2024-05-11 11:27:55,COMPLETED,136.11,0.0,0.0,136.11,CASH,PAID,2024-05-11 11:28:49,C0011,B007,,S0079
O00247,,,,WALK_IN,2024-05-11 13:12:42,COMPLETED,275.31,0.0,0.0,275.31,CASH,PAID,2024-05-11 13:15:25,C0001,B007,,S0082
O00235,,,,WALK_IN,2024-05-11 15:28:30,COMPLETED,103.5,0.0,0.0,103.5,ONLINE_BANKING,PAID,2024-05-11 15:29:11,,B008,,
O00280,,,,WALK_IN,2024-05-12 19:29:53,COMPLETED,77.62,0.0,0.0,77.62,CASH,PAID,2024-05-12 19:31:20,C0012,B002,,
O00255,,,,PICKUP,2024-05-14 09:05:48,COMPLETED,6.19,0.0,0.0,6.19,CASH,PAID,2024-05-14 09:06:13,C0016,B001,,S0013
O00278,Arif bin Razak,+60102422227,arif.bin.razak.c0011@example.test,DELIVERY,2024-05-14 14:38:19,COMPLETED,43.15,0.0,0.0,55.79,E_WALLET,PAID,2024-05-14 14:39:54,C0011,B007,,
O00243,,,,WALK_IN,2024-05-15 11:58:48,COMPLETED,139.65,0.0,0.0,139.65,CARD,PAID,2024-05-15 12:00:34,C0019,B008,,S0095
O00265,,,,PICKUP,2024-05-15 14:05:17,COMPLETED,184.6,0.0,0.0,184.6,CASH,PAID,2024-05-15 14:08:43,C0017,B008,,
O00253,Guest User,+60181978911,guest253@example.test,DELIVERY,2024-05-15 19:05:07,COMPLETED,93.03,0.0,0.0,100.13,CARD,PAID,2024-05-15 19:07:57,,B007,,S0079
O00266,,,,WALK_IN,2024-05-15 19:37:23,COMPLETED,127.39,0.0,0.0,127.39,CASH,PAID,2024-05-15 19:41:32,C0002,B004,,S0052
O00276,,,,WALK_IN,2024-05-15 19:38:27,COMPLETED,36.88,0.0,0.0,36.88,E_WALLET,PAID,2024-05-15 19:40:20,C0002,B008,,S0095
O00251,Sabrina binti Omar,+60188789653,sabrina.binti.omar.c0016@example.test,DELIVERY,2024-05-16 17:52:36,COMPLETED,270.3,0.0,0.0,278.1,E_WALLET,PAID,2024-05-16 17:54:37,C0016,B002,,S0028
O00233,Syafiq bin Razak,+60168593255,syafiq.bin.razak.c0021@example.test,DELIVERY,2024-05-17 17:43:32,COMPLETED,213.81,0.0,0.0,221.81,CARD,PAID,2024-05-17 17:43:58,C0021,B002,,S0028
O00248,,,,WALK_IN,2024-05-19 11:10:03,COMPLETED,159.24,0.0,0.0,159.24,CASH,PAID,2024-05-19 11:13:11,C0013,B003,,
O00252,Guest User,+60161518716,guest252@example.test,PICKUP,2024-05-19 17:09:50,COMPLETED,102.9,0.0,0.0,102.9,CASH,PAID,2024-05-19 17:10:46,,B007,,
O00281,,,,PICKUP,2024-05-19 18:35:54,COMPLETED,149.72,0.0,0.0,149.72,CASH,PAID,2024-05-19 18:40:11,C0017,B003,,
O00260,,,,WALK_IN,2024-05-20 08:28:32,COMPLETED,355.48,0.0,0.0,355.48,CASH,PAID,2024-05-20 08:29:47,C0015,B001,,S0004
O00261,,,,WALK_IN,2024-05-21 13:41:05,COMPLETED,67.56,0.0,0.0,67.56,ONLINE_BANKING,PAID,2024-05-21 13:41:56,C0021,B002,,
O00268,Guest User,+60131250379,guest268@example.test,WALK_IN,2024-05-21 16:23:11,COMPLETED,225.73,0.0,0.0,225.73,CASH,PAID,2024-05-21 16:27:09,,B003,,
O00236,,,,WALK_IN,2024-05-21 17:01:17,COMPLETED,303.88,0.0,0.0,303.88,CARD,PAID,2024-05-21 17:02:21,C0007,B002,,
O00239,,,,WALK_IN,2024-05-22 12:15:39,COMPLETED,172.99,0.0,0.0,172.99,CARD,PAID,2024-05-22 12:17:39,C0004,B001,,S0012
O00258,,,,WALK_IN,2024-05-22 17:09:14,COMPLETED,40.05,0.0,0.0,40.05,E_WALLET,PAID,2024-05-22 17:09:57,C0002,B001,,S0013
O00249,,,,WALK_IN,2024-05-22 17:12:26,COMPLETED,50.48,0.0,0.0,50.48,CASH,PAID,2024-05-22 17:15:12,,B002,,
O00285,,,,WALK_IN,2024-05-24 15:22:27,COMPLETED,151.93,0.0,0.0,151.93,E_WALLET,PAID,2024-05-24 15:24:53,,B004,,S0052
O00279,Guest User,+60164350914,guest279@example.test,DELIVERY,2024-05-25 13:40:13,COMPLETED,340.51,0.0,0.0,352.91,E_WALLET,PAID,2024-05-25 13:43:49,,B010,,
O00256,,,,WALK_IN,2024-05-25 17:51:38,COMPLETED,355.51,0.0,85.05,270.46,CASH,PAID,2024-05-25 17:54:48,C0001,B003,,
O00237,Guest User,+60157862053,guest237@example.test,DELIVERY,2024-05-26 08:02:37,COMPLETED,61.64,0.0,0.0,79.56,E_WALLET,PAID,2024-05-26 08:06:07,,B001,,
O00238,,,,WALK_IN,2024-05-26 11:56:15,COMPLETED,216.86,0.0,0.0,216.86,CASH,PAID,2024-05-26 11:58:28,C0022,B002,,
O00286,Guest User,+60168893885,guest286@example.test,WALK_IN,2024-05-26 17:32:51,COMPLETED,230.44,0.0,0.0,230.44,CASH,PAID,2024-05-26 17:34:44,,B004,,S0052
O00245,Goh Zi Xuan,+60141509829,goh.zi.xuan.c0013@example.test,DELIVERY,2024-05-26 19:31:12,COMPLETED,53.96,0.0,0.0,79.76,CARD,PAID,2024-05-26 19:36:02,C0013,B008,,
O00263,,,,WALK_IN,2024-05-27 15:35:48,COMPLETED,225.85,0.0,0.0,225.85,E_WALLET,PAID,2024-05-27 15:39:24,,B001,,S0004
O00277,,,,WALK_IN,2024-05-28 10:01:19,COMPLETED,81.6,0.0,0.0,81.6,CASH,PAID,2024-05-28 10:05:21,C0017,B004,,S0052
O00270,Guest User,+60172875469,guest270@example.test,WALK_IN,2024-05-28 17:53:21,COMPLETED,152.14,0.0,0.0,152.14,CASH,PAID,2024-05-28 17:57:09,,B002,,
O00267,,,,WALK_IN,2024-05-28 17:55:43,COMPLETED,58.3,0.0,0.0,58.3,CARD,PAID,2024-05-28 17:57:11,,B001,,S0013
O00284,Guest User,+60142775126,guest284@example.test,WALK_IN,2024-05-28 20:23:01,COMPLETED,205.95,0.0,0.0,205.95,CASH,PAID,2024-05-28 20:27:22,,B008,,S0095
O00242,Guest User,+60145503571,guest242@example.test,DELIVERY,2024-05-30 17:32:52,COMPLETED,235.96,0.0,0.0,255.08,ONLINE_BANKING,PAID,2024-05-30 17:36:31,,B010,,
O00273,,,,WALK_IN,2024-05-31 11:37:29,COMPLETED,127.05,0.0,0.0,127.05,E_WALLET,PAID,2024-05-31 11:40:14,C0013,B002,,
O00246,,,,WALK_IN,2024-05-31 15:49:34,COMPLETED,54.77,0.0,0.0,54.77,CASH,PAID,2024-05-31 15:51:17,C0013,B004,,S0052
O00321,Guest User,+60183092600,guest321@example.test,PICKUP,2024-06-01 13:02:48,COMPLETED,169.52,0.0,0.0,169.52,CASH,PAID,2024-06-01 13:06:59,,B003,,
O00339,,,,WALK_IN,2024-06-01 13:13:47,COMPLETED,147.14,0.0,0.0,147.14,CASH,PAID,2024-06-01 13:15:38,C0015,B003,,
O00342,,,,WALK_IN,2024-06-02 12:25:20,COMPLETED,110.68,0.0,0.0,110.68,CARD,PAID,2024-06-02 12:25:40,,B002,,
O00330,,,,PICKUP,2024-06-02 13:47:09,COMPLETED,398.22,0.0,0.0,398.22,E_WALLET,PAID,2024-06-02 13:49:03,C0003,B002,,S0029
O00291,,,,WALK_IN,2024-06-02 18:58:29,COMPLETED,145.98,0.0,0.0,145.98,CASH,PAID,2024-06-02 19:00:18,C0009,B002,,
O00310,,,,WALK_IN,2024-06-03 08:16:04,COMPLETED,10.56,0.0,0.0,10.56,CARD,PAID,2024-06-03 08:20:11,C0010,B011,,S0111
O00328,,,,WALK_IN,2024-06-03 11:00:22,COMPLETED,246.65,0.0,0.0,246.65,E_WALLET,PAID,2024-06-03 11:01:47,C0008,B004,,S0052
O00297,,,,WALK_IN,2024-06-03 11:10:47,COMPLETED,196.2,0.0,0.0,196.2,CASH,PAID,2024-06-03 11:15:30,C0013,B003,,
O00306,,,,WALK_IN,2024-06-03 12:17:10,COMPLETED,376.81,0.0,0.0,376.81,CARD,PAID,2024-06-03 12:17:44,C0007,B002,,
O00343,,,,WALK_IN,2024-06-03 12:27:45,COMPLETED,39.32,0.0,0.0,39.32,ONLINE_BANKING,PAID,2024-06-03 12:29:34,,B002,,
O00304,,,,WALK_IN,2024-06-04 08:10:23,COMPLETED,266.35,0.0,0.0,266.35,E_WALLET,PAID,2024-06-04 08:14:17,C0023,B002,,
O00331,Yeoh Li Xuan,+60181590370,yeoh.li.xuan.c0017@example.test,DELIVERY,2024-06-04 09:22:22,COMPLETED,180.4,30.0,0.0,164.32,E_WALLET,PAID,2024-06-04 09:24:31,C0017,B003,V001,
O00319,,,,WALK_IN,2024-06-04 20:52:01,COMPLETED,249.26,0.0,0.0,249.26,E_WALLET,PAID,2024-06-04 20:54:44,,B003,,
O00326,,,,WALK_IN,2024-06-05 17:05:08,COMPLETED,395.11,0.0,0.0,395.11,CARD,PAID,2024-06-05 17:05:55,,B003,,
O00294,,,,WALK_IN,2024-06-07 13:08:27,COMPLETED,95.6,0.0,0.0,95.6,CASH,PAID,2024-06-07 13:08:50,C0010,B004,,S0052
O00300,,,,PICKUP,2024-06-08 15:31:33,COMPLETED,81.54,0.0,0.0,81.54,CASH,PAID,2024-06-08 15:33:10,C0019,B003,,
O00305,,,,WALK_IN,2024-06-08 19:37:05,COMPLETED,149.62,0.0,0.0,149.62,CASH,PAID,2024-06-08 19:38:57,C0024,B002,,
O00313,,,,WALK_IN,2024-06-09 13:47:46,COMPLETED,145.97,5.0,0.0,140.97,ONLINE_BANKING,PAID,2024-06-09 13:52:01,C0008,B001,V005,S0013
O00322,Luqman bin Fauzi,+60104827352,luqman.bin.fauzi.c0019@example.test,DELIVERY,2024-06-09 19:20:42,COMPLETED,413.26,5.0,0.0,414.86,CARD,PAID,2024-06-09 19:25:21,C0019,B001,V005,
O00335,,,,WALK_IN,2024-06-10 08:37:40,COMPLETED,22.61,0.0,0.0,22.61,E_WALLET,PAID,2024-06-10 08:40:44,C0017,B008,,S0095
O00314,,,,PICKUP,2024-06-10 12:51:40,COMPLETED,258.37,0.0,0.0,258.37,CASH,PAID,2024-06-10 12:52:11,C0026,B002,,
O00312,Sabrina binti Omar,+60188789653,sabrina.binti.omar.c0016@example.test,DELIVERY,2024-06-10 13:38:37,COMPLETED,123.28,4.0,0.0,132.16,CARD,PAID,2024-06-10 13:40:45,C0016,B004,V006,S0047
O00303,,,,WALK_IN,2024-06-13 11:43:00,COMPLETED,136.33,0.0,0.0,136.33,CASH,PAID,2024-06-13 11:43:51,C0002,B008,,S0095
O00295,,,,WALK_IN,2024-06-13 12:26:56,COMPLETED,328.08,5.0,0.0,323.08,CASH,PAID,2024-06-13 12:28:35,C0012,B007,V005,S0078
O00299,,,,WALK_IN,2024-06-15 14:59:42,COMPLETED,92.26,0.0,0.0,92.26,E_WALLET,PAID,2024-06-15 15:03:16,,B003,,
O00317,,,,WALK_IN,2024-06-15 19:03:26,COMPLETED,333.06,0.0,0.0,333.06,CASH,PAID,2024-06-15 19:05:40,C0026,B004,,S0052
O00341,Guest User,+60181050696,guest341@example.test,WALK_IN,2024-06-16 08:01:39,COMPLETED,44.52,0.0,0.0,44.52,ONLINE_BANKING,PAID,2024-06-16 08:03:11,,B002,,
O00327,Ivan Giman,+60160216530,ivan.giman.c0008@example.test,DELIVERY,2024-06-16 08:40:05,COMPLETED,136.56,0.0,0.0,145.41,CARD,PAID,2024-06-16 08:40:26,C0008,B002,,
O00334,,,,WALK_IN,2024-06-16 16:18:12,COMPLETED,77.12,0.0,14.24,62.88,CASH,PAID,2024-06-16 16:19:30,C0010,B008,,S0095
O00337,Hafiz bin Basri,+60106730441,hafiz.bin.basri.c0006@example.test,DELIVERY,2024-06-18 13:30:51,COMPLETED,94.69,0.0,0.0,104.17,ONLINE_BANKING,PAID,2024-06-18 13:33:46,C0006,B002,,
O00333,Guest User,+60135870867,guest333@example.test,DELIVERY,2024-06-18 19:18:51,COMPLETED,249.24,0.0,0.0,256.69,ONLINE_BANKING,PAID,2024-06-18 19:20:40,,B002,,
